Rv2423,Rv2423,Unknown
Rv3043c,ctaD,Cytochrome C oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1-3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome C are transferred via the copper a center of subunit 2 and heme a of subunit 1 to the bimetallic center formed by heme A3 and copper B [catalytic activity: 4 ferrocytochrome C + O(2) = 2 H(2)O + 4 ferricytochrome C].
Rv2739c,Rv2739c,Function unknown; probably involved in cellular metabolism.
Rv3225c,Rv3225c,Acetylation  phosphorylation  substrates unknown
Rv1377c,Rv1377c,Function unknown; probably involved in cellular metabolism
Rv3034c,Rv3034c,Function unknown; possibly involved in cellular metabolism.
Rv1516c,Rv1516c,Unknown; involved in cellular metabolism.
Rv3322c,Rv3322c,Could cause methylation.
Rv2959c,Rv2959c,Thought to cause methylation.
Rv3579c,Rv3579c,Causes methylation
Rv2847c,cysG,Involved in the biosynthesis of siroheme and cobalamin [catalytic activity: 2 S-adenosyl-L-methionine + uroporphyrin III = 2 S-adenosyl-L-homocysteine + sirohydrochlorin]. SAM-dependent methyl transferase that methylates uroporphyrinogen III at position C-2 and C-7 to form precorrin-2 and then position C-12 or C-18 to form trimethylpyrrocorphin 2. It catalyzes also the conversion of precorrin-2 into siroheme (consisting of an oxidation and FE(2+) chelation).
Rv2124c,metH,Involved in biosynthesis of methionine (at the terminal step) [catalytic activity: 5-methyltetrahydrofolate + L-homocysteine = tetrahydrofolate + L-methionine].
Rv2072c,cobL,Involved in cobalamin biosynthesis.
Rv2071c,cobM,Involved in cobalamin biosynthesis.
Rv1133c,metE,Catalyzes the transfer of a methyl group from 5-methyltetrahydrofolate to homocysteine resulting in methionine formation (pathway: terminal step in the de novo biosynthesis of methionine) [catalytic activity: 5-methyltetrahydropteroyltri-L-glutamate + L- homocysteine = tetrahydropteroyltri-L-glutamate + L-methionine.]
Rv1703c,Rv1703c,Catalyzes the O-methylation [catalytic activity: S-adenosyl-L-methionine + catechol = S-adenosyl-L-homocysteine + guaiacol]
Rv2211c,gcvT,The glycine cleavage system catalyzes the degradation of glycine [catalytic activity: (6S)-tetrahydrofolate + S-aminomethyldihydrolipoylprotein = (6R)-5 10-methylenetetrahydrofolate + NH3 + dihydrolipoylprotein].
Rv3379c,dxs2,Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP). Possibly involved in deoxyxylulose-5-phosphate pathway (DXP) of isoprenoid biosynthesis (at the first step)  and biosynthetic pathway to thiamine andpyridoxol (at the first step).
Rv1449c,tkt,This enzyme  together with transaldolase  provides a link between the glycolytic and pentose-phosphate pathways. It catalyzes the reversible transfer of a two-carbon KETOL unit from xylulose 5-phosphate to an aldose receptor [catalytic activity: sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate = D-ribose 5-phosphate + D-xylulose 5-phosphate]
Rv1448c,tal,Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway [catalytic activity: sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate = D-erythrose 4-phosphate + D-fructose 6-phosphate]
Rv3470c,ilvB2,Involved in valine and isoleucine biosynthesis (at the first step) [catalytic activity: 2-acetolactate + CO(2) = 2-pyruvate].
Rv3003c,ilvB1,Involved in valine and isoleucine biosynthesis (at the first step) [catalytic activity: 2-acetolactate + CO(2) = 2 pyruvate].
Rv3002c,ilvN,Involved in valine and isoleucine biosynthesis (at the first step) [catalytic activity: 2-acetolactate + CO(2) = 2-pyruvate].
Rv3509c,ilvX,Could be involved in valine and isoleucine biosynthesis (at the first step) [catalytic activity: 2-acetolactate + CO(2) = 2 pyruvate].
Rv2682c,dxs1,Involved in the deoxyxylulose-5-phosphate pathway (DXP) of isoprenoidbiosynthesis (at the first step)  and in the biosynthetic pathway to thiamine and pyridoxol (at the first step). Catalyzes the acyloin condensation reaction between atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP).
Rv3814c,Rv3814c,Function unknown; probably involved in cellular metabolism.
Rv3816c,Rv3816c,Function unknown; probably involved in cellular metabolism.
Rv3815c,Rv3815c,Function unknown; probably involved in cellular metabolism.
Rv0889c,citA,Involved in tricarboxylic acid cycle (KREBS cycle) [catalytic activity: citrate + CoA = acetyl-CoA + H2O + oxaloacetate].
Rv2962c,Rv2962c,Function unknown; probably involved in cellular metabolism. Possibly involved in resistance to killing by human macrophages.
Rv2958c,Rv2958c,Function unknown; probably involved in cellular metabolism. Possibly involved in resistance to killing by human macrophages.
Rv1781c,malQ,Transfers a segment of a (1 4)-alpha-D-glucan to a new 4-position in an acceptor  which may be glucose or (1 4)-alpha-D-glucan
Rv0382c,pyrE,Involved in pyrimidine biosynthesis (at the fifth step) [catalytic activity: orotidine 5'-phosphate + diphosphate = orotate + 5-phospho-alpha-D-ribose 1-diphosphate].
Rv0573c,pncB2,Involved in NAD salvage. Phosphoribosylation of nicotinic acid. [catalytic activity: nicotinate + 5-phosphoribosyl 1-pyrophosphate = nicotinate mononucleotide + diphosphate]
Rv1330c,pncB1,Involved in NAD salvage. Phosphoribosylation of nicotinic acid. [catalytic activity: nicotinate + 5-phosphoribosyl 1-pyrophosphate = nicotinate mononucleotide + diphosphate]
Rv3314c,deoA,The enzymes which catalyze the reversible phosphorylosis of pyrimidine nucleosides are involved in the degradation of these compounds and in their utilization as carbon and energy sources  or in the rescue of pyrimidine BASES for nucleotide synthesis [catalytic activity: thymidine + phosphate = thymine + 2-deoxy-D-ribose 1-phosphate].
Rv2584c,apt,Involved in purine salvage. Catalyses a salvage reaction resulting in the formation of AMP  that is energically less costly than de novo synthesis [catalytic activity: AMP + pyrophosphate = adenine + 5-phospho-alpha-D-ribose 1-diphosphate].
Rv3624c,hpt,Involved in purine salvage [catalytic activity: imp + pyrophosphate = hypoxanthine + 5-phospho-alpha-D-ribose 1-diphosphate (guanine can replace hypoxanthine to produce GMP)].
Rv3309c,upp,Involved in pyrimidine salvage pathway [catalytic activity: UMP + pyrophosphate = uracil + 5-phospho-alpha-D-ribose 1-diphosphate].
Rv0989c,grcC2,Possible supplier of polyprenyl diphosphate.
Rv2849c,cobO,Involved in cobalamin biosynthesis; transforms cobyrinic acid into cobinamide [catalytic activity: ATP + cob(I)alamin + H(2)O = orthophosphate + pyrophosphate + adenosylcobalamin].
Rv3397c,phyA,Involved in carotenoid biosynthesis and in astaxanthin biosynthetic pathway. Catalyses the reaction from prephytoene diphosphate to phytoene [catalytic activity 1: 2 geranylgeranyl diphosphate = pyrophosphate + prephytoene diphosphate] [catalytic activity 2: prephytoene diphosphate = pyrophosphate + phytoene].
Rv2727c,miaA,Catalyzes the first step in the biosynthesis of 2-methylthio-N6-(delta(2)-isopentenyl)-adenosine (ms[2]I[6]a]) adjacent to the anticodon of several tRNA species [catalytic activity: isopentenyl diphosphate + tRNA = pyrophosphate + tRNA containing 6-isopentenyladenosine].
Rv2604c,snoP,Possibly involved in the biosynthesis of pyridoxine/pyridoxal 5-phosphate biosynthesis
Rv2231c,cobC,Involved in cobalamin biosynthesis
Rv2321c,rocD2,Involved in arginine metabolism [catalytic activity: L-ornithine + a 2-oxo acid = L-glutamate 5-semialdehyde + an L-amino acid].
Rv2322c,rocD1,Involved in arginine metabolism [catalytic activity: L-ornithine + a 2-oxo acid = L-glutamate 5-semialdehyde + an L-amino acid].
Rv3436c,glmS,Catalyzes the first step in hexosamine metabolism  converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source [catalytic activity: L-glutamine + D-fructose 6-phosphate = L-glutamate + D-glucosamine 6-phosphate].
Rv2029c,pfkB,Involved in glycolysis: converts sugar-1-P to sugar-1 6-P [catalytic activity: ATP + D-fructose 6-phosphate = ADP + D-fructose 1 6-bisphosphate].
Rv3010c,pfkA,Involved in glycolysis; converts sugar-1-P to sugar-1 6-P [catalytic activity: ATP + D-fructose 6-phosphate = ADP + D-fructose 1 6-bisphosphate].
Rv2786c,ribF,Involved in FAD biosynthesis [catalytic activity 1: ATP + riboflavin = ADP + FMN] [catalytic activity 2: ATP + FMN = diphosphate + FAD].
Rv3696c,glpK,Acts in rate-limiting step in glycerol utilization. Key enzyme in the regulation of glycerol uptake and metabolism [catalytic activity: ATP + glycerol = ADP + glycerol 3-phosphate].
Rv2439c,proB,Involved in proline biosynthesis pathway (at the first step). Catalyzes the transfer of a phosphate group to glutamate to form glutamate 5-phosphate which rapidly cyclizes to 5-oxoproline [catalytic activity: ATP + L-glutamate = ADP + L-glutamate 5- phosphate].
Rv3709c,ask,Involved at the first step in the common biosynthetic pathway leading from asp to the cell wall precursor MESO-diaminopimelate  to LYS  to met  to ILE and to THR [catalytic activity: ATP + L-aspartate = ADP + 4-phospho-L-aspartate]. Possibly acts in tetramer configuration  tetramer consisting of two alpha (catalytic activity) and two beta (function not known) chains.
Rv2977c,thiL,Involved in thiamine biosynthesis [catalytic activity: ATP + thiamine phosphate = ADP + thiamine diphosphate].
Rv3606c,folK,Involved in dihydrofolate biosynthesis (at the first step) [catalytic activity: ATP + 2-amino-4-hydroxy-6-hydroxymethyl-7 8-dihydropteridine = AMP + 2-amino-7 8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine].
Rv2583c,relA,Involved in the metabolism of PPGPP (at the first step). In eubacteria PPGPP (guanosine 3'-diphosphate 5-'diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance. This enzyme catalyzes the formation of PPPGPP which is then hydrolysed to form PPGPP [catalytic activity: ATP + GTP = AMP + guanosine 3'-diphosphate 5-'triphosphate].
Rv2421c,nadD,Involved in NAD biosynthesis; catalyzes the reversible adenylation of nicotinate mononucleotide [catalytic activity: ATP + nicotinate ribonucleotide = diphosphate + deamido-NAD(+)].
Rv2221c,glnE,Regulatory protein involved in the regulation of glutamine synthetase activity. Adenylylation and deadenylylation of glutamine synthetase. Possibly regulates GLNB|Rv2919c [catalytic activity: ATP + [L-glutamate:ammonia ligase (ADP-forming)] = pyrophosphate + adenylyl-[L-glutamate:ammonia ligase (ADP-forming)]].
Rv2918c,glnD,Modifies  by uridylylation or deuridylylation the PII (GLNB|Rv2919c) regulatory protein [catalytic activity: UTP + [protein-PII] = diphosphate + uridylyl-[protein-PII]].
Rv1127c,ppdK,Catalyzes the reversible phosphorylation of pyruvate and phosphate [catalytic activity: ATP + pyruvate + phosphate = AMP + phosphoenolpyruvate + diphosphate]
Rv3487c,lipF,Function unknown; lipolytic enzyme involved in cellular metabolism.
Rv0296c,Rv0296c,Function unknown; probably involved in cellular metabolism.
Rv0669c,Rv0669c,Function unknown; hydrolytic enzyme probably involved in cellular metabolism.
Rv3591c,Rv3591c,Function unknown; probably involved in cellular metabolism.
Rv3677c,Rv3677c,Function unknown; probably involved in cellular metabolism.
Rv3762c,Rv3762c,Function unknown; probably involved in cellular metabolism.
Rv1400c,lipI,Function unknown  but possibly involved in lipid metabolism
Rv1426c,lipO,Function unknown  but supposedly involved in lipid metabolism
Rv1399c,nlhH,Function unknown  but supposedly involved in lipid metabolism
Rv2485c,lipQ,Function unknown; lipolytic enzyme involved in cellular metabolism.
Rv2045c,lipT,Converts unknown esters to corresponding free acid and alcohol
Rv2970c,lipN,Function unknown; lipolytic enzyme involved in cellular metabolism.
Rv2131c,cysQ,Can dephosphorylate a broad range of substrates. Likely involved in sulfur metabolism  controlling the pool of 3'-phosphoadenosine 5'-phosphate (pap) and 3'-phosphoadenoside 5'-phosphosulfate (PAPS) [catalytic activity: adenosine 3' 5'-bisphosphate + H2O = adenosine 5'-phosphate + phosphate]. Has also been shown to have myo-inositol 1-phosphatase [catalytic activity: myo-inositol 1-phosphate + H(2)O = myo-inositol + phosphate] and fructose 1 6-bisphosphatase [catalytic activity: D-fructose 1 6-bisphosphate + H2O = D-fructose 6-phosphate + phosphate] activities.
Rv3042c,serB2,Generates serine from phosphoserine [catalytic activity: phosphoserine + H(2)O = serine + phosphate].
Rv2419c,gpgP,Involved in the biosynthesis of methylglucose lipopolysaccharide (MGLP). Catalyzes the dephosphorylation of glucosyl-3-phosphoglycerate (GPG) to glucosylglycerate (GG). [Catalytic activity: glucosyl-3-phosphoglycerate + H2O = glucosylglycerate + phosphate]
Rv1755c,plcD,Hydrolyzes sphingomyelin in addition to phosphatidylcholine. Probable virulence factor implicated in the pathogenesis of M.tuberculosis at the level of intracellular survival  by the alteration of cell signaling events or by direct cytotoxicity [catalytic activity: a phosphatidylcholine + H(2)O = 1 2- diacylglycerol + choline phosphate].
Rv2349c,plcC,Hydrolyzes sphingomyelin in addition to phosphatidylcholine. Probable virulence factor implicated in the pathogenesis of Mycobacterium tuberculosis at the level of intracellular survival  by the alteration of cell signaling events or by direct cytotoxicity [catalytic activity: a phosphatidylcholine + H(2)O = 1 2- diacylglycerol + choline phosphate].
Rv2350c,plcB,Hydrolyzes sphingomyelin in addition to phosphatidylcholine. Probable virulence factor implicated in the pathogenesis of Mycobacterium tuberculosis at the level of intracellular survival  by the alteration of cell signaling events or by direct cytotoxicity [catalytic activity: a phosphatidylcholine + H(2)O = 1 2- diacylglycerol + choline phosphate].
Rv2351c,plcA,Hydrolyzes sphingomyelin in addition to phosphatidylcholine. Probable virulence factor implicated in the pathogenesis of Mycobacterium tuberculosis at the level of intracellular survival  by the alteration of cell signaling events or by direct cytotoxicity [catalytic activity: a phosphatidylcholine + H(2)O = 1 2- diacylglycerol + choline phosphate].
